plz,stadtteil,preis,groesse,zimmer,a_name,link
10719,Wilmersdorf,512000.0,97.0,3.0,erdgeschosswohnung-in-10719-berlin-fasanenstr-,https://www.ebay-kleinanzeigen.de/s-anzeige/erdgeschosswohnung-in-10719-berlin-fasanenstr-/2070332937-196-3538
10963,Kreuzberg,321200.0,40.0,1.0,unsanierte-1-zimmer-wohnung-mit-loggia,https://www.ebay-kleinanzeigen.de/s-anzeige/unsanierte-1-zimmer-wohnung-mit-loggia/2070526299-196-3376
14195,Dahlem,920000.0,120.0,4.5,bezugsfreie-4-5-zimmerwohnung-in-top-lage-dahlem,https://www.ebay-kleinanzeigen.de/s-anzeige/bezugsfreie-4-5-zimmerwohnung-in-top-lage-dahlem/2149013664-196-26318
13187,Pankow,407550.0,104.0,3.0,vermietete-eigentumswohnung-im-gepflegten-altbau,https://www.ebay-kleinanzeigen.de/s-anzeige/vermietete-eigentumswohnung-im-gepflegten-altbau/1761020179-196-3473
10707,Wilmersdorf,783000.0,78.4,3.0,duplex-mit-loftcharakter-und-imposanter-deckenhoehe-im-haus-cumberland-bestlage-am-kurfuerstendamm-,https://www.ebay-kleinanzeigen.de/s-anzeige/duplex-mit-loftcharakter-und-imposanter-deckenhoehe-im-haus-cumberland-bestlage-am-kurfuerstendamm-/2148969360-196-3534
10707,Wilmersdorf,798310.0,82.59,3.0,frisch-sanierte-3-zimmer-wohnung-mit-2-balkonen,https://www.ebay-kleinanzeigen.de/s-anzeige/frisch-sanierte-3-zimmer-wohnung-mit-2-balkonen/1791216267-196-3534
10961,Kreuzberg,1695000.0,239.0,6.0,remise-bergmannkiez,https://www.ebay-kleinanzeigen.de/s-anzeige/remise-bergmannkiez/2148961483-196-3377
12169,Steglitz,649000.0,135.0,5.0,moderne-eigentumswohnung-5-zimmer-bezugsfrei-provisionsfrei,https://www.ebay-kleinanzeigen.de/s-anzeige/moderne-eigentumswohnung-5-zimmer-bezugsfrei-provisionsfrei/2148952098-196-3420
10437,Prenzlauer,795000.0,103.0,3.0,schoene-und-grosszuegige-altbau-wohnung-mit-3-4-zimmern-und-60-m-garten-nahe-helmholtzplatz,https://www.ebay-kleinanzeigen.de/s-anzeige/schoene-und-grosszuegige-altbau-wohnung-mit-3-4-zimmern-und-60-m-garten-nahe-helmholtzplatz/2148931275-196-3491
12203,Lichterfelde,1033125.0,120.11,4.0,familienglueck-helle-4-zimmer-wohnung-mit-2-baedern-balkon,https://www.ebay-kleinanzeigen.de/s-anzeige/familienglueck-helle-4-zimmer-wohnung-mit-2-baedern-balkon/1791221713-196-25903
12437,Treptow,199000.0,46.0,2.0,attraktive-2-zimmer-wohnung-mit-balkon-und-tageslichtbad-in-beliebter-lage-von-berlin,https://www.ebay-kleinanzeigen.de/s-anzeige/attraktive-2-zimmer-wohnung-mit-balkon-und-tageslichtbad-in-beliebter-lage-von-berlin/2148841775-196-3481
13505,Reinickendorf,850000.0,126.0,3.0,bezugsfreie-maisonettewohnung-wohntraum-auf-zwei-ebenen,https://www.ebay-kleinanzeigen.de/s-anzeige/bezugsfreie-maisonettewohnung-wohntraum-auf-zwei-ebenen/2148811109-196-9653
10318,Karlshorst,220000.0,48.0,2.0,nur-fuer-kapitalanleger-gemuetliche-2-zimmer-wohnung-in-berlin-karlshorst,https://www.ebay-kleinanzeigen.de/s-anzeige/nur-fuer-kapitalanleger-gemuetliche-2-zimmer-wohnung-in-berlin-karlshorst/2097420851-196-25917
10245,Friedrichshain,490000.0,68.0,2.0,berlin-stralau-kapitalanlage-2-zi-etw-mit-blick-vom-balkon-auf-die-spree-lift-pkw-stellplatz,https://www.ebay-kleinanzeigen.de/s-anzeige/berlin-stralau-kapitalanlage-2-zi-etw-mit-blick-vom-balkon-auf-die-spree-lift-pkw-stellplatz/1980208730-196-3352
10587,Charlottenburg,170000.0,31.06,1.0,smartes-investment-fuer-kapitalanleger,https://www.ebay-kleinanzeigen.de/s-anzeige/smartes-investment-fuer-kapitalanleger/2148784359-196-3346
10551,Tiergarten,220000.0,,,sonstige-objekte-in-10551-berlin-wilhelmshavener-str-,https://www.ebay-kleinanzeigen.de/s-anzeige/sonstige-objekte-in-10551-berlin-wilhelmshavener-str-/1954267775-196-3501
10707,Wilmersdorf,179000.0,,,vermietetes-city-apartment-ku-damm-naehe-sichere-kapitalanlage,https://www.ebay-kleinanzeigen.de/s-anzeige/vermietetes-city-apartment-ku-damm-naehe-sichere-kapitalanlage/2011644536-196-3534
10707,Wilmersdorf,499000.0,45.0,2.0,einzigartige-galerie-maisonette-wohnung-in-historischem-altbau-direkt-am-ku-damm,https://www.ebay-kleinanzeigen.de/s-anzeige/einzigartige-galerie-maisonette-wohnung-in-historischem-altbau-direkt-am-ku-damm/2148684304-196-3534
14165,Zehlendorf,191600.0,49.0,2.0,immoberlin-de-sympathische-wohnung-mit-loggia-in-angenehmer-lage,https://www.ebay-kleinanzeigen.de/s-anzeige/immoberlin-de-sympathische-wohnung-mit-loggia-in-angenehmer-lage/2097444847-196-3528
10119,Mitte,695000.0,74.0,3.0,immoberlin-de-exzellent-sanierte-altbauwohnung-mit-ruhigem-suedbalkon-lift-beim-volkspark-am-weinberg,https://www.ebay-kleinanzeigen.de/s-anzeige/immoberlin-de-exzellent-sanierte-altbauwohnung-mit-ruhigem-suedbalkon-lift-beim-volkspark-am-weinberg/2070452193-196-3519
10785,Tiergarten,545000.0,60.47,2.0,hochwertig-ausgestattete-2-zimmer-wohnung-mit-privatgarten,https://www.ebay-kleinanzeigen.de/s-anzeige/hochwertig-ausgestattete-2-zimmer-wohnung-mit-privatgarten/1662456553-196-3498
10117,Mitte,535000.0,67.0,2.0,moderne-citywohnung-am-spittelmarkt,https://www.ebay-kleinanzeigen.de/s-anzeige/moderne-citywohnung-am-spittelmarkt/2148634088-196-3520
13581,Spandau,,48.37,2.0,herrliche-aussichten-sonnenhelle-2-raum-wohnung-mit-ruhigem-sued-west-balkon-zum-kauf,https://www.ebay-kleinanzeigen.de/s-anzeige/herrliche-aussichten-sonnenhelle-2-raum-wohnung-mit-ruhigem-sued-west-balkon-zum-kauf/2070068185-196-3439
13088,Weissensee,476500.0,56.47,3.0,renditestarker-neubau-in-pankows-gruenster-lage-sucht-vermieter,https://www.ebay-kleinanzeigen.de/s-anzeige/renditestarker-neubau-in-pankows-gruenster-lage-sucht-vermieter/2070608881-196-3477
13465,Reinickendorf,295000.0,58.42,2.0,hermsdorf-altersgerechte-erdgeschosswohnung-mit-eigener-terrasse-u-suedgarten-barrierefrei-,https://www.ebay-kleinanzeigen.de/s-anzeige/hermsdorf-altersgerechte-erdgeschosswohnung-mit-eigener-terrasse-u-suedgarten-barrierefrei-/2097366339-196-3454
10435,Mitte,2242000.0,148.0,5.0,stilvolle-wohnung-auf-dem-mauerstreifen,https://www.ebay-kleinanzeigen.de/s-anzeige/stilvolle-wohnung-auf-dem-mauerstreifen/2148620339-196-9520
14197,Wilmersdorf,903000.0,97.11,3.0,3-zimmer-wohnung-mit-sued-terrasse-und-privatgarten,https://www.ebay-kleinanzeigen.de/s-anzeige/3-zimmer-wohnung-mit-sued-terrasse-und-privatgarten/2148616855-196-3542
14197,Wilmersdorf,368000.0,42.26,1.0,kompaktes-apartment-mit-grosser-wirkung,https://www.ebay-kleinanzeigen.de/s-anzeige/kompaktes-apartment-mit-grosser-wirkung/2148607336-196-3542
14197,Wilmersdorf,1138000.0,131.1,4.0,wohntraum-mit-4-zimmern-und-privatgarten,https://www.ebay-kleinanzeigen.de/s-anzeige/wohntraum-mit-4-zimmern-und-privatgarten/2148595186-196-3542
10713,Wilmersdorf,458100.0,65.67,2.0,-huebsche-2-zimmer-wohnung-in-wilmersdorf-,https://www.ebay-kleinanzeigen.de/s-anzeige/-huebsche-2-zimmer-wohnung-in-wilmersdorf-/2148588843-196-3536
13053,Hohenschönhausen,395000.0,78.14,3.0,neu-eigentumswohnung-mit-balkon-am-orankesee-ihre-chance-,https://www.ebay-kleinanzeigen.de/s-anzeige/neu-eigentumswohnung-mit-balkon-am-orankesee-ihre-chance-/2012084856-196-3357
10315,Friedrichsfelde,320000.0,83.0,3.0,kapitalanlage-schoene-3-zimmerwohnung-mit-balkon-in-lichtenberg,https://www.ebay-kleinanzeigen.de/s-anzeige/kapitalanlage-schoene-3-zimmerwohnung-mit-balkon-in-lichtenberg/2097292433-196-25913
10707,Wilmersdorf,325000.0,63.0,2.0,zentrale-ruhige-lage-nahe-kurfuerstendamm-anlageobjekt,https://www.ebay-kleinanzeigen.de/s-anzeige/zentrale-ruhige-lage-nahe-kurfuerstendamm-anlageobjekt/2148546219-196-3534
13086,Weissensee,400000.0,80.0,3.0,eigenbedarfkuendigung-sanierte-3-zimmer-wohnung-in-weissensee,https://www.ebay-kleinanzeigen.de/s-anzeige/eigenbedarfkuendigung-sanierte-3-zimmer-wohnung-in-weissensee/2148539791-196-3478
12203,Lichterfelde,315000.0,50.0,2.0,eigentumswohnung-in-bester-lage-von-berlin-lichterfelde-west,https://www.ebay-kleinanzeigen.de/s-anzeige/eigentumswohnung-in-bester-lage-von-berlin-lichterfelde-west/2148538335-196-25903
14197,Wilmersdorf,298000.0,49.0,2.0,altbauwohnung-mit-gruenblick-in-schmargendorf-am-ruedesheimer-platz,https://www.ebay-kleinanzeigen.de/s-anzeige/altbauwohnung-mit-gruenblick-in-schmargendorf-am-ruedesheimer-platz/2139707233-196-3542
10779,Wilmersdorf,1799000.0,240.0,4.0,exklusive-familienwohnung-in-absoluter-ruhiglage-am-prager-platz,https://www.ebay-kleinanzeigen.de/s-anzeige/exklusive-familienwohnung-in-absoluter-ruhiglage-am-prager-platz/2070081079-196-3533
14050,Westend,365000.0,72.0,2.0,kapitalanlage-in-guter-westend-lage,https://www.ebay-kleinanzeigen.de/s-anzeige/kapitalanlage-in-guter-westend-lage/2070134223-196-25907
13187,Pankow,1070000.0,125.0,4.5,neu-ueber-den-daechern-von-berlin-am-schlosspark-in-kiez-lage-1-q-2023-,https://www.ebay-kleinanzeigen.de/s-anzeige/neu-ueber-den-daechern-von-berlin-am-schlosspark-in-kiez-lage-1-q-2023-/2097031131-196-3473
13353,Wedding,690000.0,101.0,4.0,immoberlin-de-dachrohling-fuer-neubauwohnung-mit-individuellem-ambiente-in-toplage,https://www.ebay-kleinanzeigen.de/s-anzeige/immoberlin-de-dachrohling-fuer-neubauwohnung-mit-individuellem-ambiente-in-toplage/2097435808-196-3507
10317,Lichtenberg,395000.0,88.73,3.0,sichere-kapitalanlage-grosszuegige-3-zimmer-wohnung-nahe-rummelsburger-bucht,https://www.ebay-kleinanzeigen.de/s-anzeige/sichere-kapitalanlage-grosszuegige-3-zimmer-wohnung-nahe-rummelsburger-bucht/1761106776-196-9684
12047,Neukölln,282000.0,68.5,3.0,-jetzt-investieren-2-zimmer-wohnung-im-beliebten-kreuzkoelln-sichern-,https://www.ebay-kleinanzeigen.de/s-anzeige/-jetzt-investieren-2-zimmer-wohnung-im-beliebten-kreuzkoelln-sichern-/2070461185-196-3395
12099,Tempelhof,138000.0,28.91,1.0,reserviert-helle-einzimmerwohnung-am-s-und-u-bahnhof-hermannstrasse-im-koernerkiez,https://www.ebay-kleinanzeigen.de/s-anzeige/reserviert-helle-einzimmerwohnung-am-s-und-u-bahnhof-hermannstrasse-im-koernerkiez/1979981705-196-3409
10247,Friedrichshain,259900.0,56.3,2.0,heute-schon-an-morgen-denken-cleveres-investment-in-vermietetes-2-zimmer-apartment-in-berlin,https://www.ebay-kleinanzeigen.de/s-anzeige/heute-schon-an-morgen-denken-cleveres-investment-in-vermietetes-2-zimmer-apartment-in-berlin/1866751497-196-3353
12435,Treptow,229900.0,34.61,1.0,werden-sie-noch-heute-vermieter-1-zimmerwohnung-in-gruener-hauptstadtlage-nahe-spree,https://www.ebay-kleinanzeigen.de/s-anzeige/werden-sie-noch-heute-vermieter-1-zimmerwohnung-in-gruener-hauptstadtlage-nahe-spree/1954208464-196-3480
10627,Charlottenburg,287500.0,41.17,1.0,frisch-renoviertes-studio-city-west-,https://www.ebay-kleinanzeigen.de/s-anzeige/frisch-renoviertes-studio-city-west-/2148447645-196-3343
10627,Charlottenburg,298000.0,44.41,1.0,bezugsfrei-zum-01-11-2022-deutsche-oper-berlin,https://www.ebay-kleinanzeigen.de/s-anzeige/bezugsfrei-zum-01-11-2022-deutsche-oper-berlin/2148431960-196-3343
12157,Steglitz,1064000.0,133.0,4.0,gepl-3-dachgeschosswohnungen-in-steglitz-werden-ausgebaut,https://www.ebay-kleinanzeigen.de/s-anzeige/gepl-3-dachgeschosswohnungen-in-steglitz-werden-ausgebaut/2148340438-196-3422
14169,Zehlendorf,349000.0,60.54,3.0,wunderschoene-vermietete-3-zimmerwohnung-in-berlin-zehlendorf-sucht-neuen-eigentuemer-,https://www.ebay-kleinanzeigen.de/s-anzeige/wunderschoene-vermietete-3-zimmerwohnung-in-berlin-zehlendorf-sucht-neuen-eigentuemer-/2122769739-196-3529
12161,Friedenau,1199000.0,136.0,5.0,eine-echte-raritaet-optimal-geschnittene-5-zimmer-wohnung-in-bester-lage-provisionsfrei,https://www.ebay-kleinanzeigen.de/s-anzeige/eine-echte-raritaet-optimal-geschnittene-5-zimmer-wohnung-in-bester-lage-provisionsfrei/2122633447-196-17084
12159,Friedenau,179000.0,30.0,1.0,von-privat-ohne-provision-hell-ebk-holzboden-neue-fenster,https://www.ebay-kleinanzeigen.de/s-anzeige/von-privat-ohne-provision-hell-ebk-holzboden-neue-fenster/2148269134-196-17085
14165,Zehlendorf,309539.0,55.99,2.5,eigentumswohnung-zur-kapitalanlage-in-berlin-zehlendorf,https://www.ebay-kleinanzeigen.de/s-anzeige/eigentumswohnung-zur-kapitalanlage-in-berlin-zehlendorf/2122602090-196-3528
10717,Wilmersdorf,1350000.0,90.0,3.0,erstbezug-hochklassige-wohnung-garage-inkl-mit-alle-annehmlichkeiten-zum-gluecklichsein,https://www.ebay-kleinanzeigen.de/s-anzeige/erstbezug-hochklassige-wohnung-garage-inkl-mit-alle-annehmlichkeiten-zum-gluecklichsein/2069439265-196-3539
13351,Wedding,457000.0,112.64,4.0,lichtdurchflutete-wohnung-mit-tollem-ausblick-und-balkon-jetzt-investieren-,https://www.ebay-kleinanzeigen.de/s-anzeige/lichtdurchflutete-wohnung-mit-tollem-ausblick-und-balkon-jetzt-investieren-/2069129072-196-9665
10785,Tiergarten,988000.0,147.0,4.0,exklusive-und-moderne-garten-wohnung-mit-privatgarten-in-ruhiger-lage-dicht-am-wasser-,https://www.ebay-kleinanzeigen.de/s-anzeige/exklusive-und-moderne-garten-wohnung-mit-privatgarten-in-ruhiger-lage-dicht-am-wasser-/1628722209-196-3498
13407,Reinickendorf,275000.0,58.64,2.0,-bezugsfrei-gemuetliche-2-zimmer-eigentumswohnung-mit-suedloggia-in-berlin-reinickendorf,https://www.ebay-kleinanzeigen.de/s-anzeige/-bezugsfrei-gemuetliche-2-zimmer-eigentumswohnung-mit-suedloggia-in-berlin-reinickendorf/2122827236-196-3460
10117,Mitte,840000.0,69.5,2.0,einmalige-kapitalanlage-bundestag-borchardts-und-einstein-um-die-ecke,https://www.ebay-kleinanzeigen.de/s-anzeige/einmalige-kapitalanlage-bundestag-borchardts-und-einstein-um-die-ecke/2122837142-196-3520
14165,Zehlendorf,308931.0,55.88,2.5,eigentumswohnung-mit-balkon-in-berlin-zehlendorf-vermietet-,https://www.ebay-kleinanzeigen.de/s-anzeige/eigentumswohnung-mit-balkon-in-berlin-zehlendorf-vermietet-/2122602102-196-3528
12559,Köpenick,255000.0,73.0,2.0,sonnige-vermietete-wohnung-auf-erbpachtgrundstueck-in-koepenick-,https://www.ebay-kleinanzeigen.de/s-anzeige/sonnige-vermietete-wohnung-auf-erbpachtgrundstueck-in-koepenick-/2069552716-196-3364
13053,Hohenschönhausen,665000.0,98.0,4.0,wohnen-am-obersee-mit-garten-4-zi-etw-im-eg-ca-98-m-bj-2014-sued-west-terr-pkw-stellplatz-,https://www.ebay-kleinanzeigen.de/s-anzeige/wohnen-am-obersee-mit-garten-4-zi-etw-im-eg-ca-98-m-bj-2014-sued-west-terr-pkw-stellplatz-/2148158307-196-3357
14165,Zehlendorf,305503.0,55.26,2.5,solide-vermietete-eigentumswohnung-als-kapitalanlage,https://www.ebay-kleinanzeigen.de/s-anzeige/solide-vermietete-eigentumswohnung-als-kapitalanlage/2122602114-196-3528
10119,Mitte,2807400.0,280.74,4.0,provisionsfrei-spektakulaeres-loft-im-herzen-berlins-als-kapitalanlage,https://www.ebay-kleinanzeigen.de/s-anzeige/provisionsfrei-spektakulaeres-loft-im-herzen-berlins-als-kapitalanlage/2096504860-196-3519
13583,Spandau,200000.0,52.3,2.0,kapitalanlage-vermietete-2-zimmer-wohnung-in-spandau-,https://www.ebay-kleinanzeigen.de/s-anzeige/kapitalanlage-vermietete-2-zimmer-wohnung-in-spandau-/2096624655-196-3440
14193,Dahlem,1595000.0,177.26,6.0,stilvolle-altbauwohnung-mit-balkon-im-schmargendorfer-kiez,https://www.ebay-kleinanzeigen.de/s-anzeige/stilvolle-altbauwohnung-mit-balkon-im-schmargendorfer-kiez/1661806829-196-24192
12159,Friedenau,390000.0,70.53,3.0,vermietete-3-zimmer-wohnung-im-schoenen-friedenau-,https://www.ebay-kleinanzeigen.de/s-anzeige/vermietete-3-zimmer-wohnung-im-schoenen-friedenau-/2096548682-196-17085
10119,Mitte,2807400.0,280.74,4.0,spektakulaeres-loft-im-herzen-berlins-als-kapitalanlage,https://www.ebay-kleinanzeigen.de/s-anzeige/spektakulaeres-loft-im-herzen-berlins-als-kapitalanlage/2096565620-196-3519
10587,Charlottenburg,334000.0,48.21,2.0,bezugsfreie-2-zimmer-altbauwohnung-ruhig-hell-zentral-sucht-neuen-eigentuemer-ab-sofort,https://www.ebay-kleinanzeigen.de/s-anzeige/bezugsfreie-2-zimmer-altbauwohnung-ruhig-hell-zentral-sucht-neuen-eigentuemer-ab-sofort/2147911212-196-3346
14165,Zehlendorf,308433.0,55.79,2.5,jetzt-investieren-vermietete-wohnung-in-ruhiger-lage-von-berlin-zehlendorf,https://www.ebay-kleinanzeigen.de/s-anzeige/jetzt-investieren-vermietete-wohnung-in-ruhiger-lage-von-berlin-zehlendorf/2122602162-196-3528
10555,Tiergarten,259000.0,61.83,2.0,vermietete-kapitalanlage-in-zentraler-lage,https://www.ebay-kleinanzeigen.de/s-anzeige/vermietete-kapitalanlage-in-zentraler-lage/1208028281-196-3500
10625,Charlottenburg,275000.0,38.0,1.0,anlageobjekt-in-charlottenburg,https://www.ebay-kleinanzeigen.de/s-anzeige/anlageobjekt-in-charlottenburg/2147811647-196-3342
10407,Prenzlauer,1150000.0,127.0,5.0,altbauflair-im-boetzowviertel-grosszuegige-familienfreundliche-5-zimmer-wohnung,https://www.ebay-kleinanzeigen.de/s-anzeige/altbauflair-im-boetzowviertel-grosszuegige-familienfreundliche-5-zimmer-wohnung/2122708865-196-3493
14165,Zehlendorf,593094.0,107.28,3.0,dachgeschosswohnung-als-vermietete-kapitalanlage,https://www.ebay-kleinanzeigen.de/s-anzeige/dachgeschosswohnung-als-vermietete-kapitalanlage/2122602174-196-3528
10825,Schöneberg,649000.0,80.0,3.0,charmante-3-zimmer-wohnung-mit-balkon-im-bayerischen-viertel-,https://www.ebay-kleinanzeigen.de/s-anzeige/charmante-3-zimmer-wohnung-mit-balkon-im-bayerischen-viertel-/2122980149-196-3449
10437,Prenzlauer,275000.0,55.15,1.0,vermietete-1-zimmer-wohnung-mit-dielen-boden,https://www.ebay-kleinanzeigen.de/s-anzeige/vermietete-1-zimmer-wohnung-mit-dielen-boden/2147786357-196-3491
14199,Wilmersdorf,1640000.0,142.0,4.0,-berlin-grunewald-nah-bezugsfreie-luxus-wohnung-nah-roseneck-,https://www.ebay-kleinanzeigen.de/s-anzeige/-berlin-grunewald-nah-bezugsfreie-luxus-wohnung-nah-roseneck-/2147781621-196-3541
13127,Französisch,319000.0,80.35,3.0,lichtdurchflutete-wohnung-in-bestlage-von-pankow,https://www.ebay-kleinanzeigen.de/s-anzeige/lichtdurchflutete-wohnung-in-bestlage-von-pankow/2122891423-196-26775
10777,Schöneberg,1987335.0,189.27,3.0,luxurioeses-penthouse-mit-zwei-terrassen-und-smart-home-system,https://www.ebay-kleinanzeigen.de/s-anzeige/luxurioeses-penthouse-mit-zwei-terrassen-und-smart-home-system/1923283014-196-9644
14057,Charlottenburg,1370000.0,155.0,4.0,nur-8-900-pro-qm-exklusives-4-zi-dachgeschoss-mit-suedterrasse-nur-ca-100-meter-zum-lietzensee-,https://www.ebay-kleinanzeigen.de/s-anzeige/nur-8-900-pro-qm-exklusives-4-zi-dachgeschoss-mit-suedterrasse-nur-ca-100-meter-zum-lietzensee-/2069757251-196-3336
14165,Zehlendorf,269624.0,48.77,2.0,vermietete-eigentumswohnung-mit-balkon-in-berlin-zehlendorf,https://www.ebay-kleinanzeigen.de/s-anzeige/vermietete-eigentumswohnung-mit-balkon-in-berlin-zehlendorf/2122602147-196-3528
12555,Köpenick,760500.0,117.24,3.0,neubau-3-raum-wohnung-sehr-edel-ca-117-qm-sofort-bezugsfertig-zu,https://www.ebay-kleinanzeigen.de/s-anzeige/neubau-3-raum-wohnung-sehr-edel-ca-117-qm-sofort-bezugsfertig-zu/2147670004-196-3365
13059,Hohenschönhausen,165000.0,54.56,2.0,topinvestment-mit-weitblick,https://www.ebay-kleinanzeigen.de/s-anzeige/topinvestment-mit-weitblick/2069702078-196-3359
13351,Wedding,252000.0,60.55,2.0,traumhafte-kapitalanlage-gemuetliche-zwei-zimmer-wohnung-mit-altbautypischen-deckenhoehen,https://www.ebay-kleinanzeigen.de/s-anzeige/traumhafte-kapitalanlage-gemuetliche-zwei-zimmer-wohnung-mit-altbautypischen-deckenhoehen/2069127517-196-9665
13351,Wedding,252000.0,50.81,2.0,gemuetliche-2-zimmer-altbauwohnung-mit-loggia-in-sued-ausrichtung-vermietet,https://www.ebay-kleinanzeigen.de/s-anzeige/gemuetliche-2-zimmer-altbauwohnung-mit-loggia-in-sued-ausrichtung-vermietet/2069128154-196-9665
10559,Tiergarten,234000.0,36.0,1.0,bezugsfrei-moabit-nahe-fritz-schloss-park-apartment-mit-ca-36-m-,https://www.ebay-kleinanzeigen.de/s-anzeige/bezugsfrei-moabit-nahe-fritz-schloss-park-apartment-mit-ca-36-m-/2122891435-196-9664
13409,Reinickendorf,298000.0,162.0,5.0,dg-rohling-mit-ca-162-qm-nf-im-ruhigen-gartenhaus-baugenehmigung-inkl-,https://www.ebay-kleinanzeigen.de/s-anzeige/dg-rohling-mit-ca-162-qm-nf-im-ruhigen-gartenhaus-baugenehmigung-inkl-/1790449546-196-9652
10245,Friedrichshain,349000.0,77.01,3.0,vermietete-altbauwohnung-naehe-spree,https://www.ebay-kleinanzeigen.de/s-anzeige/vermietete-altbauwohnung-naehe-spree/1145976314-196-3352
14197,Wilmersdorf,1895000.0,143.0,44.0,extravagantes-designer-galerie-dach-mit-dachgarten-360-weitblick-ueber-berlin,https://www.ebay-kleinanzeigen.de/s-anzeige/extravagantes-designer-galerie-dach-mit-dachgarten-360-weitblick-ueber-berlin/1952657526-196-3542
10785,Tiergarten,1790000.0,174.0,4.0,exklusive-galerie-maisonette-in-moderner-architektur-im-palais-dicht-potsdamer-platz,https://www.ebay-kleinanzeigen.de/s-anzeige/exklusive-galerie-maisonette-in-moderner-architektur-im-palais-dicht-potsdamer-platz/1508793183-196-3498
14197,Wilmersdorf,1050000.0,106.0,4.0,moderne-designer-wohnung-im-extravaganten-architekten-neubau-mit-weitblick-ruedesheimer-platz,https://www.ebay-kleinanzeigen.de/s-anzeige/moderne-designer-wohnung-im-extravaganten-architekten-neubau-mit-weitblick-ruedesheimer-platz/1952639300-196-3542
14165,Zehlendorf,308931.0,55.88,2.5,vermietete-eigentumswohnung-als-solide-kapitalanlage,https://www.ebay-kleinanzeigen.de/s-anzeige/vermietete-eigentumswohnung-als-solide-kapitalanlage/2122602132-196-3528
12105,Tempelhof,199900.0,53.06,2.0,perfekt-gelegene-wohnung-im-herzen-von-berlin-mariendorf,https://www.ebay-kleinanzeigen.de/s-anzeige/perfekt-gelegene-wohnung-im-herzen-von-berlin-mariendorf/2123004364-196-3408
14165,Zehlendorf,304840.0,55.14,2.5,wohnung-in-ruhiger-lage-als-solide-kapitalanlage,https://www.ebay-kleinanzeigen.de/s-anzeige/wohnung-in-ruhiger-lage-als-solide-kapitalanlage/2122602079-196-3528
13465,Reinickendorf,250000.0,60.0,2.0,von-privat-2-zimmer-wohnung-in-hermsdorf-mit-wohnrecht-,https://www.ebay-kleinanzeigen.de/s-anzeige/von-privat-2-zimmer-wohnung-in-hermsdorf-mit-wohnrecht-/2147442440-196-3454
14193,Grunewald,1970000.0,197.09,5.0,grunewald-familientraum-mit-garten-und-wasserzugang-,https://www.ebay-kleinanzeigen.de/s-anzeige/grunewald-familientraum-mit-garten-und-wasserzugang-/2147432976-196-24194
10409,Prenzlauer,385000.0,63.0,2.0,-sichere-geldanlage-oder-selbst-einziehen-,https://www.ebay-kleinanzeigen.de/s-anzeige/-sichere-geldanlage-oder-selbst-einziehen-/2147414182-196-3494
13086,Weissensee,180000.0,45.55,2.0,vermietete-2-zimmer-erdgeschosswohnung-fuer-kapitalanleger-in-berlin-weissensee-,https://www.ebay-kleinanzeigen.de/s-anzeige/vermietete-2-zimmer-erdgeschosswohnung-fuer-kapitalanleger-in-berlin-weissensee-/2095330002-196-3478
13407,Reinickendorf,255000.0,65.99,2.5,geraeumige-2-5-zimmer-wohnung-in-berlin-reinickendorf,https://www.ebay-kleinanzeigen.de/s-anzeige/geraeumige-2-5-zimmer-wohnung-in-berlin-reinickendorf/2039654434-196-3460
12161,Friedenau,541000.0,88.65,3.0,ideales-investment-vermietete-3-zimmer-wohnung-mit-loggia,https://www.ebay-kleinanzeigen.de/s-anzeige/ideales-investment-vermietete-3-zimmer-wohnung-mit-loggia/2009788923-196-17084
12351,Neukölln,137000.0,62.0,2.0,etagenwohnung-in-12351-berlin-otto-wels-ring,https://www.ebay-kleinanzeigen.de/s-anzeige/etagenwohnung-in-12351-berlin-otto-wels-ring/2122182191-196-3390
12055,Neukölln,185500.0,40.0,1.0,immoberlin-de-helle-altbauwohnung-in-beliebter-neukoellner-lage,https://www.ebay-kleinanzeigen.de/s-anzeige/immoberlin-de-helle-altbauwohnung-in-beliebter-neukoellner-lage/2039558506-196-3392
10781,Schöneberg,1285000.0,100.82,2.0,helle-dachgeschosswohnung-mit-sued-ost-terrasse-und-offenem-grundriss,https://www.ebay-kleinanzeigen.de/s-anzeige/helle-dachgeschosswohnung-mit-sued-ost-terrasse-und-offenem-grundriss/2039694278-196-3445
12685,Marzahn,345000.0,83.0,4.0,4-zimmer-wohnung-mit-balkon-und-blick-auf-marzahn-dorf,https://www.ebay-kleinanzeigen.de/s-anzeige/4-zimmer-wohnung-mit-balkon-und-blick-auf-marzahn-dorf/2039757692-196-3384
14197,Wilmersdorf,459000.0,55.0,2.0,moderne-2-zi-terrassen-wohnung-in-modernem-eckhaus-dicht-ruedesheimer-platz-,https://www.ebay-kleinanzeigen.de/s-anzeige/moderne-2-zi-terrassen-wohnung-in-modernem-eckhaus-dicht-ruedesheimer-platz-/2147290060-196-3542
12161,Friedenau,533300.0,87.43,3.0,kapitalanleger-aufgemerkt-vermietete-3-zimmer-wohnung-im-altbau-mit-balkon,https://www.ebay-kleinanzeigen.de/s-anzeige/kapitalanleger-aufgemerkt-vermietete-3-zimmer-wohnung-im-altbau-mit-balkon/2009802298-196-17084
